frame_idx,nombre_archivo,mae_hud,mae_termico,sobel_energia,var_lap_sin_hud,var_lap_denoised,sigma_orig,sigma_sin_hud,sigma_denoised
16339,frame_81350.png,16.3335,20.825,172.623,9698.81,1885.88,88.9548,62.2683,31.1342
16340,frame_81351.png,16.2375,20.9325,174.221,9600.18,1842.84,91.9199,60.7858,31.1342
16341,frame_81352.png,16.1102,20.795,169.689,9390.29,1828.89,85.9896,59.3032,31.1342
16342,frame_81353.png,16.2841,21.4618,177.114,9862.18,1799.33,90.4374,63.7509,29.6516
16343,frame_81354.png,16.1285,20.5122,169.832,9330.62,1795.32,85.9896,59.3032,29.6516
16344,frame_81355.png,16.3867,21.6891,177.172,9897.07,1804.18,91.9199,63.7509,29.6516
16345,frame_81356.png,15.8856,20.6002,167.775,9150.96,1899.09,87.4722,57.0793,31.1342
16346,frame_81357.png,16.3135,21.9254,177.749,10008.77,1837.71,91.9199,63.7509,31.1342
16347,frame_81358.png,16.0538,20.886,172.423,9582.84,1807.69,87.4722,60.7858,31.1342
16348,frame_81359.png,16.3822,22.0844,177.566,9902.36,1816.65,90.4374,63.7509,31.1342
16349,frame_81360.png,16.0476,21.8331,169.997,9296.12,1889.9,85.9896,59.3032,31.1342
16350,frame_81361.png,17.7645,23.9215,190.755,12438.44,1900.24,109.7109,68.1987,31.1342
16351,frame_81362.png,16.5375,21.2776,173.643,10158.46,1853.45,88.9548,60.7858,31.1342
16352,frame_81363.png,16.2873,21.5733,175.87,9868.86,1931.67,90.4374,62.2683,31.1342
16353,frame_81364.png,16.0611,21.0246,169.56,9271.25,1992.58,85.9896,59.3032,31.1342
16354,frame_81365.png,16.4195,22.0251,177.368,9926.78,1898.42,91.9199,63.7509,31.1342
16355,frame_81366.png,15.7878,20.7353,168.663,9248.9,1823.47,87.4722,57.8206,29.6516
16356,frame_81367.png,16.3157,21.5286,175.475,9754.98,1766.44,90.4374,63.7509,29.6516
16357,frame_81368.png,16.1019,20.8572,169.649,9342.95,1785.17,87.4722,60.7858,29.6516
16358,frame_81369.png,16.3812,22.3169,175.626,9726.87,1697.63,90.4374,63.7509,29.6516
16359,frame_81370.png,15.9933,21.1249,168.513,9222.04,1656.81,84.507,59.3032,29.6516
16360,frame_81371.png,16.1037,21.5851,172.451,9430.49,1643.5,90.4374,59.3032,29.6516
16361,frame_81372.png,15.9171,21.3031,168.567,9230.35,1696.13,85.9896,57.8206,29.6516
16362,frame_81373.png,16.2781,21.8127,175.399,9784.25,1721.07,90.4374,63.7509,29.6516
16363,frame_81374.png,15.9207,21.1454,169.319,9244.18,1685.14,85.9896,59.3032,29.6516
16364,frame_81375.png,16.3374,22.1842,176.986,9916.95,1715.05,91.9199,63.7509,29.6516
16365,frame_81376.png,15.7813,20.8972,168.337,9216.46,1801.26,87.4722,57.8206,31.1342
16366,frame_81377.png,16.0652,21.7084,176.755,9874.78,1841.71,90.4374,63.7509,31.1342
16367,frame_81378.png,15.8183,20.517,170.153,9377.96,1886.62,85.9896,60.7858,31.1342
16368,frame_81379.png,16.1276,21.2252,176.914,9838.97,1891.04,91.9199,63.7509,31.1342
16369,frame_81380.png,15.9838,20.7213,171.985,9473.42,1951.06,87.4722,60.7858,31.1342
16370,frame_81381.png,15.7746,20.7818,172.479,9343.39,1937.55,88.9548,60.7858,31.1342
16371,frame_81382.png,15.9829,20.2727,170.77,9386.65,1929.18,85.9896,60.7858,31.1342
16372,frame_81383.png,16.2325,20.9578,177.743,9944.58,1853.92,91.9199,65.2335,31.1342
16373,frame_81384.png,16.0024,20.3074,171.38,9353.4,1919.23,87.4722,60.7858,31.1342
16374,frame_81385.png,16.3297,21.4833,178.401,9897.89,1961.67,91.9199,65.2335,32.6168
16375,frame_81386.png,15.7979,20.1075,170.162,9264.78,1932.39,87.4722,59.3032,31.1342
16376,frame_81387.png,16.1551,20.6447,178.548,9879.26,1953.36,91.9199,65.2335,32.6168
16377,frame_81388.png,16.174,20.0028,174.112,9736.42,1987.64,88.9548,63.7509,32.6168
16378,frame_81389.png,16.3754,21.0735,179.207,10054.89,1968.82,91.9199,66.7161,32.6168
16379,frame_81390.png,16.015,20.6713,171.765,9429.89,1883.8,85.9896,62.2683,32.6168
16380,frame_81391.png,17.5147,23.8436,194.405,12645.76,1838.94,109.7109,71.1638,31.1342
16381,frame_81392.png,16.1282,20.9504,173.577,9965.84,1888.01,85.9896,60.7858,32.6168
16382,frame_81393.png,16.1396,21.081,178.079,10006.85,1879.24,90.4374,65.2335,31.1342
16383,frame_81394.png,15.9336,20.2907,170.81,9405.28,1951.81,85.9896,60.7858,32.6168
16384,frame_81395.png,16.13,21.2651,178.456,9927.73,1888.84,91.9199,66.7161,31.1342
16385,frame_81396.png,15.8003,20.4281,171.156,9400.46,1869.14,88.9548,60.7858,31.1342
16386,frame_81397.png,16.1239,21.2575,178.047,9975.63,1822.62,91.9199,65.2335,31.1342
16387,frame_81398.png,15.8871,20.5738,173.408,9592.56,1835.39,87.4722,62.2683,31.1342
16388,frame_81399.png,16.2748,21.1356,180.134,10156.05,1852.15,91.9199,66.7161,31.1342
16389,frame_81400.png,15.9868,20.3145,173.108,9573.69,1989.26,87.4722,62.2683,32.6168
16390,frame_81401.png,16.0432,20.5446,176.627,9745.38,2101.41,91.9199,63.7509,34.0993
16391,frame_81402.png,15.8369,19.4007,173.61,9637.53,2092.31,87.4722,63.7509,34.0993
16392,frame_81403.png,16.2467,19.8287,179.18,10052.71,2118.65,91.9199,66.7161,34.0993
16393,frame_81404.png,16.0382,19.3678,174.217,9646.01,2214.59,88.9548,63.7509,34.0993
16394,frame_81405.png,16.2954,20.3433,178.866,9981.21,2269.25,91.9199,66.7161,35.5819
16395,frame_81406.png,15.7339,19.0212,171.188,9308.49,2162.64,87.4722,60.7858,34.0993
16396,frame_81407.png,16.1271,20.2886,179.162,10045.06,2110.48,91.9199,66.7161,34.0993
16397,frame_81408.png,16.068,19.8576,173.179,9632.78,2055.58,88.9548,63.7509,34.0993
16398,frame_81409.png,16.3703,21.3806,178.377,9992.13,1932.94,91.9199,66.7161,32.6168
16399,frame_81410.png,16.0503,21.1088,173.109,9679.15,1838.43,87.4722,63.7509,31.1342
16400,frame_81411.png,15.8289,21.0949,172.942,9340.53,1760.86,88.9548,59.3032,31.1342
16401,frame_81412.png,15.8036,21.1555,169.646,9287.61,1758.23,85.9896,60.7858,31.1342
16402,frame_81413.png,16.1151,22.2015,175.28,9753.73,1715.14,90.4374,63.7509,29.6516
16403,frame_81414.png,15.8855,21.4428,169.044,9427.39,1731.93,85.9896,59.3032,29.6516
16404,frame_81415.png,16.1234,22.3211,174.231,9750.29,1719.85,90.4374,62.2683,29.6516
16405,frame_81416.png,15.8844,21.7181,167.577,9219.24,1797.9,87.4722,56.338,29.6516
16406,frame_81417.png,16.3501,22.9372,176.194,9918.96,1743.67,90.4374,63.7509,29.6516
16407,frame_81418.png,15.9498,21.7094,168.838,9351.12,1765.39,85.9896,59.3032,31.1342
16408,frame_81419.png,16.3183,22.8002,176.82,9943.27,1828.43,90.4374,63.7509,31.1342
16409,frame_81420.png,16.0387,21.7537,168.009,9299.55,1970.77,85.9896,59.3032,32.6168
16410,frame_81421.png,17.9587,23.47,196.852,13095.17,2156.32,112.6761,74.129,34.0993
16411,frame_81422.png,16.479,19.8592,177.215,10433.67,2203.19,88.9548,63.7509,35.5819
16412,frame_81423.png,16.6215,20.1937,181.855,10422.84,2361.04,93.4025,68.1987,37.0645
16413,frame_81424.png,16.3358,19.2134,176.239,9930.88,2547.25,90.4374,65.2335,37.0645
16414,frame_81425.png,16.2182,19.8915,178.482,9901.43,2480.18,90.4374,66.7161,37.0645
16415,frame_81426.png,16.1189,18.6226,172.643,9551.99,2444.87,88.9548,62.2683,37.0645
16416,frame_81427.png,16.5734,19.3767,181.298,10277.65,2461.3,93.4025,68.1987,37.0645
16417,frame_81428.png,16.2008,18.775,176.155,9873.4,2431.01,90.4374,65.2335,37.0645
16418,frame_81429.png,16.4721,19.6837,181.377,10287.24,2404.41,93.4025,68.1987,37.0645
16419,frame_81430.png,16.1647,19.2589,174.945,9852.43,2324.27,88.9548,65.2335,35.5819
16420,frame_81431.png,16.3337,20.081,178.86,10018.14,2290.41,93.4025,65.2335,35.5819
16421,frame_81432.png,16.1936,19.3762,174.483,9776.41,2348.19,88.9548,63.7509,35.5819
16422,frame_81433.png,16.3994,19.5229,179.474,10072.4,2280.25,91.9199,66.7161,35.5819
16423,frame_81434.png,16.0393,18.7862,173.767,9665.51,2268.52,87.4722,63.7509,35.5819
16424,frame_81435.png,16.3203,20.1593,179.803,10136.43,2267.95,91.9199,66.7161,35.5819
16425,frame_81436.png,15.9719,19.2811,173.031,9580.83,2377.57,88.9548,62.2683,35.5819
16426,frame_81437.png,16.3786,19.6908,180.791,10229.29,2413.16,93.4025,66.7161,35.5819
16427,frame_81438.png,16.1393,18.4372,175.038,9847.31,2361.58,90.4374,63.7509,35.5819
16428,frame_81439.png,16.4468,19.2212,180.958,10259.46,2440.32,93.4025,66.7161,37.0645
16429,frame_81440.png,16.1906,18.9934,175.146,9837.08,2491.14,88.9548,63.7509,37.0645
16430,frame_81441.png,16.3279,19.5158,178.384,9965.63,2486.34,93.4025,63.7509,37.0645
16431,frame_81442.png,16.1023,18.5769,174.243,9687.02,2450.08,87.4722,63.7509,37.0645
16432,frame_81443.png,16.3549,19.0784,180.315,10094.8,2325.91,91.9199,66.7161,35.5819
16433,frame_81444.png,16.2091,18.8265,175.432,9827.05,2382.96,88.9548,63.7509,35.5819
16434,frame_81445.png,16.4475,20.3951,181.344,10308.18,2358.85,93.4025,68.1987,35.5819
16435,frame_81446.png,15.9808,18.9063,171.581,9449.01,2275.75,87.4722,60.7858,35.5819
16436,frame_81447.png,16.4015,19.5603,179.599,10082.54,2238.14,91.9199,66.7161,34.0993
16437,frame_81448.png,16.0903,19.0798,173.436,9599.28,2279.61,88.9548,63.7509,35.5819
16438,frame_81449.png,16.2858,20.4706,178.485,9939.0,2201.96,90.4374,65.2335,34.0993
16439,frame_81450.png,16.2631,20.327,173.463,9631.47,2051.93,88.9548,62.2683,34.0993
16440,frame_81451.png,17.9138,24.127,196.428,13104.67,2000.11,112.6761,72.6464,32.6168
16441,frame_81452.png,16.3215,21.1732,174.241,10036.95,2039.85,87.4722,60.7858,32.6168
16442,frame_81453.png,16.3597,21.1126,179.778,10227.24,2010.24,91.9199,65.2335,32.6168
16443,frame_81454.png,16.1081,20.1435,174.494,9753.01,1986.15,88.9548,62.2683,32.6168
16444,frame_81455.png,16.2649,21.2741,179.613,10110.66,1976.61,93.4025,65.2335,32.6168
16445,frame_81456.png,15.8905,20.9822,168.827,9251.46,1882.57,88.9548,57.8206,31.1342
16446,frame_81457.png,16.4021,22.1748,176.702,10026.19,1785.41,91.9199,63.7509,31.1342
16447,frame_81458.png,16.1646,21.3117,170.341,9527.83,1734.1,87.4722,59.3032,29.6516
16448,frame_81459.png,16.2679,22.696,175.716,9953.33,1679.33,91.9199,63.7509,29.6516
16449,frame_81460.png,15.9476,21.7473,169.938,9539.12,1774.29,87.4722,59.3032,29.6516
16450,frame_81461.png,15.9804,22.2415,173.475,9658.47,1732.31,90.4374,60.7858,29.6516
16451,frame_81462.png,15.9812,21.6741,170.738,9616.37,1745.16,87.4722,60.7858,29.6516
16452,frame_81463.png,16.2346,22.6998,177.953,10133.26,1750.57,93.4025,65.2335,29.6516
16453,frame_81464.png,16.0283,21.8724,171.209,9689.92,1824.7,88.9548,60.7858,31.1342
16454,frame_81465.png,16.2906,22.2986,178.023,10229.48,1913.36,93.4025,65.2335,31.1342
16455,frame_81466.png,15.7156,20.564,169.098,9435.16,1860.74,87.4722,59.3032,31.1342
16456,frame_81467.png,16.3191,21.719,178.326,10217.32,1895.97,93.4025,65.2335,31.1342
16457,frame_81468.png,16.2146,21.2251,173.015,9802.6,1963.39,88.9548,62.2683,31.1342
16458,frame_81469.png,16.3146,22.1733,177.257,10116.83,1847.31,91.9199,65.2335,31.1342
16459,frame_81470.png,16.1067,21.6796,171.726,9682.26,1787.18,88.9548,60.7858,31.1342
16460,frame_81471.png,16.0028,22.1361,173.212,9608.64,1717.89,91.9199,59.3032,29.6516
16461,frame_81472.png,15.9579,22.3645,171.7,9750.58,1726.64,88.9548,60.7858,29.6516
16462,frame_81473.png,16.3087,22.5907,176.569,10067.14,1679.67,91.9199,63.7509,29.6516
16463,frame_81474.png,15.9036,21.8139,169.335,9631.73,1689.73,87.4722,60.7858,29.6516
16464,frame_81475.png,16.2486,22.7486,175.553,10067.49,1736.72,91.9199,63.7509,29.6516
16465,frame_81476.png,15.7137,21.9701,167.12,9319.11,1821.25,87.4722,56.338,29.6516
16466,frame_81477.png,16.0621,23.032,175.406,9967.15,1830.66,91.9199,62.2683,31.1342
16467,frame_81478.png,16.225,22.2172,173.373,9952.1,1844.39,88.9548,60.7858,31.1342
16468,frame_81479.png,16.343,22.8122,178.007,10242.38,1884.45,93.4025,63.7509,31.1342
16469,frame_81480.png,16.0123,22.1855,171.051,9617.98,2001.29,88.9548,59.3032,32.6168
16470,frame_81481.png,17.6348,24.7049,198.252,13146.86,2112.81,111.1935,72.6464,32.6168
16471,frame_81482.png,16.3631,20.9729,176.17,10446.99,2072.56,88.9548,62.2683,32.6168
16472,frame_81483.png,16.31,20.8167,179.819,10384.18,2105.17,91.9199,65.2335,32.6168
16473,frame_81484.png,15.944,20.0481,173.137,9819.22,2253.93,88.9548,62.2683,34.0993
16474,frame_81485.png,16.309,21.1465,182.386,10515.13,2014.21,94.8851,68.1987,32.6168
16475,frame_81486.png,15.8045,19.7839,170.687,9427.51,1939.44,90.4374,57.8206,32.6168
16476,frame_81487.png,16.1765,20.8657,177.297,9948.14,1844.14,93.4025,63.7509,31.1342
16477,frame_81488.png,16.0039,20.8148,171.847,9628.74,1858.83,88.9548,59.3032,31.1342
16478,frame_81489.png,16.2493,21.4202,178.018,10044.45,1843.59,93.4025,63.7509,31.1342
16479,frame_81490.png,15.8506,20.1626,171.022,9530.0,1813.61,88.9548,59.3032,31.1342
16480,frame_81491.png,15.825,20.6048,176.062,9844.88,1860.96,93.4025,60.7858,31.1342
16481,frame_81492.png,15.6153,20.1917,170.538,9462.23,1922.0,88.9548,57.8206,31.1342
16482,frame_81493.png,16.0938,21.0573,177.36,9902.12,1886.53,93.4025,62.2683,31.1342
16483,frame_81494.png,15.8418,20.1284,171.266,9618.79,1789.65,90.4374,59.3032,29.6516
16484,frame_81495.png,15.9808,21.4609,177.445,10016.5,1759.34,93.4025,63.7509,29.6516
16485,frame_81496.png,15.5587,20.8521,168.656,9292.73,1827.62,88.9548,53.3729,29.6516
16486,frame_81497.png,16.1512,21.8618,178.549,10068.83,1758.09,94.8851,62.2683,29.6516
16487,frame_81498.png,15.6976,20.9003,170.228,9359.26,1714.49,87.4722,57.8206,29.6516
16488,frame_81499.png,16.3721,22.5196,181.623,10134.76,1791.14,93.4025,65.2335,31.1342
16489,frame_81500.png,16.1125,22.4672,177.603,9844.77,1751.36,88.9548,63.7509,31.1342
16490,frame_81501.png,12.4964,23.5068,191.935,10960.67,1740.99,93.4025,68.1987,31.1342
16491,frame_81502.png,12.5362,23.2305,188.513,10866.09,1751.57,90.4374,68.1987,31.1342
16492,frame_81503.png,12.7033,23.6104,195.981,11305.42,1759.9,93.4025,71.1638,31.1342
16493,frame_81504.png,12.545,22.7494,187.537,10701.97,1820.16,90.4374,68.1987,31.1342
16494,frame_81505.png,12.7022,24.0795,194.207,11135.76,1800.08,93.4025,71.1638,31.1342
16495,frame_81506.png,12.3294,22.7475,184.904,10489.85,1849.13,88.9548,63.7509,32.6168
16496,frame_81507.png,12.655,23.9736,193.214,11117.39,1801.54,94.8851,69.6812,31.1342
16497,frame_81508.png,12.5215,23.4268,186.013,10668.93,1907.97,90.4374,65.2335,32.6168
16498,frame_81509.png,12.6689,24.2498,193.438,11140.28,2015.95,93.4025,69.6812,32.6168
16499,frame_81510.png,12.4594,23.3954,186.279,10664.57,1949.95,88.9548,65.2335,32.6168
16500,frame_81511.png,13.9039,26.6895,212.323,14398.01,2043.36,111.1935,78.5767,32.6168
16501,frame_81512.png,12.6762,23.9612,189.443,11437.28,2079.11,90.4374,65.2335,34.0993
16502,frame_81513.png,12.4854,24.329,192.447,11112.38,2073.73,91.9199,68.1987,34.0993
16503,frame_81514.png,12.3788,23.4072,186.48,10656.09,2051.26,88.9548,65.2335,32.6168
16504,frame_81515.png,12.5576,24.2574,193.708,11188.61,1951.11,93.4025,69.6812,32.6168
16505,frame_81516.png,12.1974,23.1828,184.947,10565.04,1859.23,90.4374,63.7509,31.1342
16506,frame_81517.png,12.3777,23.9652,190.59,10878.61,1797.44,91.9199,68.1987,31.1342
16507,frame_81518.png,12.4281,23.1507,184.465,10581.19,1767.08,88.9548,65.2335,31.1342
16508,frame_81519.png,12.6093,25.0243,192.988,11185.56,1691.92,93.4025,69.6812,29.6516
16509,frame_81520.png,12.4411,23.6698,184.803,10584.47,1766.07,88.9548,63.7509,31.1342
16510,frame_81521.png,12.4295,24.2655,188.933,10726.56,1796.44,91.9199,65.2335,31.1342
16511,frame_81522.png,12.385,23.198,184.782,10439.94,1769.37,88.9548,65.2335,31.1342
16512,frame_81523.png,12.6299,23.6452,189.696,10817.16,1758.87,91.9199,68.1987,31.1342
16513,frame_81524.png,12.5947,23.2298,185.731,10713.38,1794.59,90.4374,66.7161,31.1342
16514,frame_81525.png,12.5833,24.023,191.228,11119.93,1832.49,93.4025,69.6812,31.1342
16515,frame_81526.png,12.2488,23.0803,183.096,10426.45,1758.54,88.9548,63.7509,31.1342
16516,frame_81527.png,12.725,25.0865,193.721,11261.09,1704.81,94.8851,69.6812,31.1342
16517,frame_81528.png,12.5188,23.4762,185.006,10762.75,1744.74,88.9548,65.2335,31.1342
16518,frame_81529.png,12.7395,24.7458,191.777,11116.29,1713.64,93.4025,69.6812,31.1342
16519,frame_81530.png,12.529,23.3781,185.762,10731.63,1748.34,88.9548,66.7161,31.1342
16520,frame_81531.png,12.6329,23.718,191.986,11071.18,1750.28,94.8851,69.6812,31.1342
16521,frame_81532.png,12.6011,23.1563,187.881,10883.97,1752.44,90.4374,68.1987,31.1342
16522,frame_81533.png,12.6936,24.1544,194.376,11355.87,1868.93,93.4025,71.1638,32.6168
16523,frame_81534.png,12.5608,23.7559,185.062,10633.43,1849.7,87.4722,66.7161,32.6168
16524,frame_81535.png,12.6735,23.5873,193.038,11138.01,1792.4,93.4025,71.1638,32.6168
16525,frame_81536.png,12.4282,22.7929,187.328,10811.12,1869.77,90.4374,66.7161,32.6168
16526,frame_81537.png,12.7357,24.2193,195.389,11425.47,1915.26,94.8851,72.6464,32.6168
16527,frame_81538.png,12.4916,22.8761,187.442,10826.58,1945.37,88.9548,68.1987,32.6168
16528,frame_81539.png,12.8502,23.5586,195.674,11355.97,1979.45,94.8851,72.6464,34.0993
16529,frame_81540.png,12.6128,22.9082,186.982,10733.44,2102.83,90.4374,66.7161,34.0993
16530,frame_81541.png,14.0108,26.0044,212.25,14582.36,2214.25,114.1586,81.5419,35.5819
16531,frame_81542.png,12.8337,22.653,188.022,11335.18,2180.95,88.9548,66.7161,35.5819
16532,frame_81543.png,12.8538,23.4556,194.197,11399.55,2170.01,94.8851,71.1638,35.5819
16533,frame_81544.png,12.7623,22.7429,187.696,10842.99,2105.66,91.9199,68.1987,34.0993
16534,frame_81545.png,12.9316,23.7592,195.323,11387.57,1922.58,96.3677,72.6464,32.6168
16535,frame_81546.png,12.5175,22.4017,185.545,10659.88,1872.86,90.4374,65.2335,32.6168
16536,frame_81547.png,12.8041,23.6827,193.464,11165.13,1889.66,94.8851,71.1638,32.6168
16537,frame_81548.png,12.6261,22.6887,187.196,10762.14,1993.07,90.4374,68.1987,34.0993
16538,frame_81549.png,12.8627,23.0648,194.597,11326.98,2082.65,94.8851,72.6464,34.0993
16539,frame_81550.png,12.7653,21.7989,188.867,10940.38,2119.79,91.9199,68.1987,34.0993
16540,frame_81551.png,12.9841,22.6758,195.766,11449.67,2162.95,96.3677,72.6464,35.5819
16541,frame_81552.png,12.755,21.8914,189.322,10947.92,2336.73,91.9199,69.6812,37.0645
16542,frame_81553.png,12.8849,22.5191,193.592,11234.5,2373.89,94.8851,72.6464,37.0645
16543,frame_81554.png,12.7317,21.1092,187.915,10863.59,2284.7,91.9199,69.6812,35.5819
16544,frame_81555.png,12.913,22.0288,194.908,11323.46,2290.52,94.8851,72.6464,35.5819
16545,frame_81556.png,12.6654,21.3353,188.101,10894.85,2438.33,91.9199,68.1987,37.0645
16546,frame_81557.png,12.9635,22.3958,196.266,11506.57,2443.45,96.3677,74.129,37.0645
16547,frame_81558.png,12.6717,21.0531,188.767,10921.2,2408.41,91.9199,69.6812,37.0645
16548,frame_81559.png,12.9622,22.1055,196.414,11459.35,2388.53,96.3677,74.129,37.0645
16549,frame_81560.png,12.7714,21.5878,189.514,11030.19,2296.64,91.9199,69.6812,35.5819
16550,frame_81561.png,12.8935,22.3473,195.145,11341.43,2193.16,96.3677,71.1638,35.5819
16551,frame_81562.png,12.7494,21.4959,188.225,10937.42,2147.79,91.9199,69.6812,34.0993
16552,frame_81563.png,12.9381,23.7901,196.127,11542.73,2134.53,96.3677,72.6464,34.0993
16553,frame_81564.png,12.733,21.9809,188.844,10935.39,2132.65,90.4374,68.1987,34.0993
16554,frame_81565.png,12.9641,22.8362,196.919,11564.79,2116.89,96.3677,74.129,34.0993
16555,frame_81566.png,12.6305,21.7758,187.422,10839.29,2075.05,91.9199,66.7161,34.0993
16556,frame_81567.png,12.9203,22.7313,194.781,11334.16,2107.43,94.8851,71.1638,34.0993
16557,frame_81568.png,12.6641,21.6412,187.984,10762.17,2233.67,91.9199,68.1987,35.5819
16558,frame_81569.png,12.8759,22.6558,194.624,11296.19,2293.54,94.8851,71.1638,35.5819
16559,frame_81570.png,12.6918,21.9189,188.24,10886.46,2322.55,91.9199,68.1987,35.5819
16560,frame_81571.png,14.1178,25.179,212.032,14515.95,2202.29,114.1586,77.0941,34.0993
16561,frame_81572.png,12.9633,24.5323,189.818,11655.3,2065.6,93.4025,65.2335,34.0993
16562,frame_81573.png,12.9145,27.274,191.627,11210.42,1859.66,94.8851,66.7161,31.1342
16563,frame_81574.png,11.6551,23.9814,175.133,10113.56,1679.46,80.0593,53.3729,29.6516
16564,frame_81575.png,8.0097,36.662,149.259,8557.09,1351.73,57.8206,44.4774,26.6864
16565,frame_81576.png,6.899,19.3966,131.834,6299.01,1205.99,35.5819,26.6864,25.2039
16566,frame_81577.png,6.7232,17.6028,134.139,5697.07,1039.88,41.5122,32.6168,22.2387
16567,frame_81578.png,6.4695,16.5342,125.976,5072.9,932.31,38.5471,29.6516,19.2735
16568,frame_81579.png,6.5965,16.568,131.802,5573.02,854.38,42.9948,32.6168,17.791
16569,frame_81580.png,6.3937,15.425,125.038,5058.97,866.85,40.0297,29.6516,17.791
16570,frame_81581.png,6.5183,16.3376,131.745,5393.13,876.63,42.9948,32.6168,17.791
16571,frame_81582.png,6.3468,15.7105,124.36,4998.33,864.61,38.5471,29.6516,17.791
16572,frame_81583.png,6.5118,16.3188,132.413,5394.29,839.79,42.9948,32.6168,17.791
16573,frame_81584.png,6.3438,15.6035,128.127,5192.02,873.45,41.5122,31.1342,17.791
16574,frame_81585.png,6.599,17.047,134.053,5710.23,981.31,44.4774,34.0993,19.2735
16575,frame_81586.png,6.3033,17.851,125.191,5029.7,1130.58,38.5471,29.6516,23.7213
16576,frame_81587.png,6.8534,19.7128,138.597,6068.72,1242.13,45.96,35.5819,25.2039
16577,frame_81588.png,8.5269,22.1432,174.363,9274.82,1429.46,68.1987,53.3729,28.169
16578,frame_81589.png,11.7424,31.0957,220.697,14183.88,1651.43,100.8154,77.0941,29.6516
16579,frame_81590.png,12.3301,26.466,200.114,13045.69,1789.73,99.3328,69.6812,31.1342
16580,frame_81591.png,12.4387,26.3891,205.706,13242.82,1898.91,102.298,75.6116,32.6168
16581,frame_81592.png,12.3484,25.0597,192.326,12410.35,2027.78,97.8503,71.1638,34.0993
16582,frame_81593.png,12.433,26.6026,202.387,13006.61,2055.75,102.298,78.5767,34.0993
16583,frame_81594.png,12.4755,24.5962,195.037,12638.68,1989.7,100.8154,75.6116,34.0993
16584,frame_81595.png,12.5618,25.7326,203.179,13089.62,2008.32,103.7806,78.5767,34.0993
16585,frame_81596.png,12.4422,24.8744,192.57,12361.13,2178.51,100.8154,72.6464,35.5819
16586,frame_81597.png,12.6794,25.5496,203.466,13114.68,2277.5,105.2632,80.0593,35.5819
16587,frame_81598.png,12.6373,23.9446,194.356,12585.61,2228.09,99.3328,75.6116,35.5819
16588,frame_81599.png,12.805,25.7024,205.77,13419.39,2345.94,105.2632,81.5419,35.5819
16589,frame_81600.png,12.6864,24.7504,196.034,12750.04,2569.75,102.298,75.6116,38.5471
16590,frame_81601.png,13.8096,28.7508,227.234,17147.8,2412.54,124.5367,91.9199,37.0645
16591,frame_81602.png,12.9341,24.935,198.676,13527.17,2298.32,103.7806,77.0941,35.5819
16592,frame_81603.png,13.0014,25.9392,205.801,13539.42,2228.85,106.7457,81.5419,35.5819
16593,frame_81604.png,12.7958,25.3088,196.969,12908.25,2274.23,102.298,77.0941,35.5819
16594,frame_81605.png,12.8938,25.6742,206.18,13510.1,2211.07,106.7457,81.5419,35.5819
16595,frame_81606.png,12.5736,23.9303,195.336,12763.22,2374.65,102.298,75.6116,37.0645
16596,frame_81607.png,12.8401,25.2848,205.638,13464.95,2429.86,106.7457,81.5419,37.0645
16597,frame_81608.png,12.6854,24.0275,197.527,12966.62,2577.22,103.7806,78.5767,37.0645
16598,frame_81609.png,12.7092,25.425,205.602,13370.53,2479.03,105.2632,81.5419,37.0645
16599,frame_81610.png,12.564,24.7136,195.063,12710.97,2272.26,102.298,75.6116,35.5819
16600,frame_81611.png,12.6271,25.9317,204.408,13310.07,2169.33,105.2632,80.0593,35.5819
16601,frame_81612.png,12.6875,25.1076,196.144,12848.54,2162.29,102.298,77.0941,35.5819
16602,frame_81613.png,12.7311,25.5095,203.023,13189.66,2211.9,103.7806,80.0593,35.5819
16603,frame_81614.png,12.5374,24.1973,195.025,12757.94,2097.6,100.8154,75.6116,34.0993
16604,frame_81615.png,12.6849,25.914,203.912,13256.14,2123.47,105.2632,81.5419,34.0993
16605,frame_81616.png,12.6152,25.0789,194.076,12584.93,2282.5,100.8154,74.129,35.5819
16606,frame_81617.png,12.7942,25.9986,203.705,13349.96,2126.31,105.2632,81.5419,34.0993
16607,frame_81618.png,12.5465,24.525,193.583,12575.85,2051.97,100.8154,75.6116,34.0993
16608,frame_81619.png,12.5684,25.8092,202.675,13131.8,2023.06,103.7806,80.0593,34.0993
16609,frame_81620.png,12.6886,25.552,193.995,12664.43,2087.99,100.8154,75.6116,34.0993
16610,frame_81621.png,12.7116,26.7016,203.187,13176.24,2114.35,105.2632,78.5767,34.0993
16611,frame_81622.png,12.5284,25.3367,196.032,12839.66,2099.94,100.8154,77.0941,34.0993
16612,frame_81623.png,12.6713,26.0612,204.708,13341.89,2119.12,103.7806,80.0593,34.0993
16613,frame_81624.png,12.5153,25.0953,195.902,12927.16,2236.39,99.3328,75.6116,35.5819
16614,frame_81625.png,12.5761,27.0432,204.463,13395.55,2235.85,103.7806,80.0593,35.5819
16615,frame_81626.png,12.4109,25.1556,194.836,12768.05,2135.26,100.8154,74.129,34.0993
16616,frame_81627.png,12.6607,26.3436,204.343,13470.56,2136.33,105.2632,80.0593,34.0993
16617,frame_81628.png,12.6617,25.5382,195.58,12910.47,2310.01,100.8154,75.6116,35.5819
16618,frame_81629.png,12.7984,26.1224,205.068,13508.2,2435.2,105.2632,80.0593,37.0645
