frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud,brisque_denoised,niqe_denoised,sigma_denoised,var_lap_denoised
28621,frame_28621.png,32.29,25.07,3.964,3.249,17.791,13.3432,1835.05,691.2,13.79,4.417,13.3432,617.34
28651,frame_28651.png,38.92,36.2,5.331,4.632,11.8606,8.8955,1530.32,444.05,25.04,5.495,8.8955,398.29
28681,frame_28681.png,32.64,26.99,3.857,2.946,20.7561,14.8258,2226.61,1009.29,23.25,4.239,14.8258,863.22
28711,frame_28711.png,31.92,24.83,4.836,3.422,19.2735,13.3432,1851.83,742.04,21.92,3.787,13.3432,644.28
28741,frame_28741.png,87.61,92.67,8.984,8.042,37.0645,29.6516,4031.33,2750.78,113.72,10.227,29.6516,2400.97
28771,frame_28771.png,27.12,10.05,5.724,4.606,11.8606,10.3781,1430.77,478.5,28.44,6.508,10.3781,447.12
28801,frame_28801.png,24.22,9.14,3.788,3.185,20.7561,14.8258,1815.45,729.1,15.31,4.059,14.8258,650.03
28831,frame_28831.png,25.7,10.63,4.144,3.262,20.7561,14.8258,1803.02,710.71,19.04,4.277,14.8258,641.12
28861,frame_28861.png,54.61,46.96,6.212,6.069,1.4826,0.0,900.09,166.67,21.0,5.127,2.9652,110.27
28891,frame_28891.png,50.95,41.77,6.142,4.601,44.4774,32.6168,5673.01,3667.07,72.09,6.661,34.0993,3185.79
28921,frame_28921.png,23.71,8.76,4.179,3.098,17.791,13.3432,1697.41,632.38,14.57,4.725,13.3432,559.69
28951,frame_28951.png,24.08,9.14,6.893,4.974,10.3781,8.8955,1466.93,425.2,18.76,6.232,8.8955,393.94
28981,frame_28981.png,22.36,8.33,3.844,3.051,20.7561,16.3084,1841.69,747.54,12.32,4.612,14.8258,642.91
29011,frame_29011.png,20.14,7.28,3.807,2.896,23.7213,17.791,1980.66,836.2,11.9,3.718,17.791,729.46
29041,frame_29041.png,21.3,8.26,3.847,3.126,20.7561,16.3084,1804.48,774.57,11.87,3.848,16.3084,684.54
29071,frame_29071.png,21.12,6.61,4.41,3.72,19.2735,14.8258,1782.8,754.44,24.75,5.447,14.8258,658.77
29101,frame_29101.png,50.78,40.61,6.129,4.215,42.9948,31.1342,5567.81,3473.31,67.88,5.645,31.1342,3053.07
29131,frame_29131.png,63.4,53.15,7.634,4.394,17.791,16.3084,2793.67,1501.15,57.32,5.821,16.3084,1323.65
29161,frame_29161.png,52.7,42.79,6.872,4.97,40.0297,31.1342,5380.56,3461.51,68.45,6.399,31.1342,3063.06
29191,frame_29191.png,56.52,48.0,7.558,5.432,40.0297,29.6516,5505.31,3455.36,79.87,7.454,31.1342,3051.56
29221,frame_29221.png,57.12,49.52,7.344,5.32,44.4774,34.0993,5759.72,3717.08,80.86,7.537,34.0993,3257.28
29251,frame_29251.png,52.02,43.44,6.29,4.241,45.96,35.5819,5878.45,3833.5,66.91,5.246,35.5819,3361.81
29281,frame_29281.png,53.05,44.36,6.463,4.543,45.96,34.0993,5843.82,3823.11,74.6,6.72,34.0993,3348.5
29311,frame_29311.png,56.57,50.7,6.864,5.437,45.96,35.5819,5870.87,3944.61,83.37,8.122,35.5819,3458.34
29341,frame_29341.png,60.72,50.12,7.719,4.717,34.0993,28.169,5206.84,3299.1,76.17,6.221,29.6516,2941.92
29371,frame_29371.png,58.67,51.94,7.186,5.688,44.4774,34.0993,5543.21,3816.22,77.97,6.774,35.5819,3366.69
29401,frame_29401.png,57.46,49.98,7.957,5.429,41.5122,32.6168,5565.5,3690.27,79.85,7.55,34.0993,3257.43
29431,frame_29431.png,60.36,51.29,8.038,4.977,40.0297,29.6516,5486.98,3526.17,78.87,6.112,31.1342,3102.83
29461,frame_29461.png,57.39,51.1,7.975,5.337,37.0645,28.169,4306.72,2601.2,75.43,7.027,28.169,2240.92
29491,frame_29491.png,44.76,32.92,5.953,4.661,25.2039,20.7561,2690.08,1477.02,50.96,5.586,20.7561,1308.18
29521,frame_29521.png,82.34,79.92,9.681,8.107,16.3084,13.3432,2473.07,1345.03,83.06,8.178,14.8258,1210.82
29551,frame_29551.png,34.59,22.25,5.034,3.455,28.169,20.7561,3032.05,1592.77,32.56,4.141,20.7561,1445.57
29581,frame_29581.png,38.78,23.82,5.27,3.556,25.2039,19.2735,2969.36,1507.09,33.48,4.126,19.2735,1379.67
29611,frame_29611.png,32.87,19.29,4.674,3.494,25.2039,17.791,2646.68,1313.56,39.32,5.102,17.791,1169.24
29641,frame_29641.png,28.67,14.15,5.387,3.6,20.7561,16.3084,2320.55,1046.02,34.45,4.687,16.3084,931.82
29671,frame_29671.png,26.51,13.74,4.285,2.906,32.6168,20.7561,3164.75,1654.94,33.6,4.619,20.7561,1410.56
29701,frame_29701.png,25.38,12.75,4.735,3.947,25.2039,17.791,2629.31,1315.28,29.6,4.642,17.791,1138.24
29731,frame_29731.png,29.85,16.01,5.011,3.155,26.6864,17.791,2633.38,1337.92,34.8,4.472,17.791,1172.99
29761,frame_29761.png,30.25,15.58,4.259,3.038,32.6168,20.7561,3168.45,1546.24,36.65,4.957,19.2735,1318.98
29791,frame_29791.png,35.37,17.12,6.194,4.307,20.7561,16.3084,2557.36,1179.55,35.05,5.332,16.3084,1037.4
29821,frame_29821.png,28.6,12.18,5.818,4.15,20.7561,14.8258,2305.81,1005.71,35.52,6.165,14.8258,886.43
29851,frame_29851.png,29.19,17.58,4.309,3.187,23.7213,17.791,2431.85,1166.44,23.69,4.549,17.791,1044.15
29881,frame_29881.png,32.01,16.57,5.724,3.821,17.791,13.3432,1982.64,818.5,32.72,5.172,13.3432,755.74
29911,frame_29911.png,28.66,15.11,5.092,3.45,17.791,11.8606,1958.47,774.18,30.45,5.378,13.3432,716.53
29941,frame_29941.png,30.57,15.39,5.326,3.452,13.3432,10.3781,1763.58,679.28,22.33,4.861,10.3781,645.33
29971,frame_29971.png,34.1,19.58,4.546,3.058,32.6168,20.7561,3142.3,1527.58,44.33,4.656,20.7561,1343.47
30001,frame_30001.png,28.35,16.8,3.797,2.6,25.2039,17.791,2613.14,1228.92,16.66,3.104,17.791,1106.19
30031,frame_30031.png,31.75,18.11,5.659,3.519,20.7561,13.3432,2395.62,1024.59,23.13,4.012,13.3432,917.77
30061,frame_30061.png,28.71,16.37,4.759,3.417,25.2039,16.3084,2582.78,1190.14,18.02,4.239,16.3084,1033.82
30091,frame_30091.png,38.91,34.33,4.433,3.675,7.4129,7.4129,1911.56,926.54,24.26,4.082,7.4129,878.76
30121,frame_30121.png,31.36,21.55,4.083,3.156,23.7213,17.791,2973.52,1703.35,22.39,3.52,19.2735,1616.27
30151,frame_30151.png,32.99,22.49,4.475,3.245,22.2387,16.3084,2370.11,1227.85,27.01,4.285,16.3084,1104.14
30181,frame_30181.png,30.35,18.73,4.883,3.345,20.7561,14.8258,2255.02,1024.58,22.26,4.129,14.8258,913.83
30211,frame_30211.png,27.89,19.11,3.287,2.812,26.6864,19.2735,2944.57,1613.45,19.89,3.247,19.2735,1479.2
30241,frame_30241.png,26.85,18.96,3.044,2.461,22.2387,16.3084,2448.6,1227.55,18.96,2.869,16.3084,1148.41
30271,frame_30271.png,31.32,24.28,8.468,5.42,5.9303,5.9303,1163.1,291.73,19.49,5.895,5.9303,293.65
30301,frame_30301.png,27.34,12.14,4.827,3.745,14.8258,11.8606,1717.72,690.28,15.31,4.529,13.3432,645.59
30331,frame_30331.png,29.76,12.3,5.356,3.78,13.3432,11.8606,1625.24,604.53,21.78,5.141,11.8606,554.11
30361,frame_30361.png,25.44,10.33,3.963,3.397,20.7561,14.8258,1797.27,735.85,34.7,5.613,14.8258,659.51
30391,frame_30391.png,21.79,7.49,3.65,3.201,19.2735,14.8258,1742.91,697.68,29.09,5.131,14.8258,624.38
30421,frame_30421.png,20.97,10.2,3.664,2.855,14.8258,11.8606,1403.36,490.27,15.94,4.568,11.8606,440.91
30451,frame_30451.png,25.47,13.67,4.876,4.307,13.3432,10.3781,1406.28,485.79,17.09,5.578,11.8606,448.53
30481,frame_30481.png,26.46,12.57,5.01,3.766,16.3084,13.3432,1581.66,641.73,23.57,5.309,13.3432,585.93
30511,frame_30511.png,26.28,13.75,5.825,4.748,11.8606,10.3781,1409.87,539.12,27.76,5.795,10.3781,508.87
30541,frame_30541.png,26.51,14.77,5.997,4.866,10.3781,8.8955,1381.82,427.65,17.2,6.101,8.8955,398.76
30571,frame_30571.png,20.83,9.82,4.295,3.539,16.3084,13.3432,1536.81,600.86,15.97,4.525,13.3432,554.72
30601,frame_30601.png,25.49,12.02,5.235,4.612,11.8606,10.3781,1450.04,549.41,32.37,6.659,10.3781,517.54
30631,frame_30631.png,27.41,15.23,4.614,3.968,16.3084,13.3432,1579.19,653.22,35.54,6.197,13.3432,605.31
30661,frame_30661.png,22.42,11.4,4.282,3.664,13.3432,10.3781,1266.62,425.16,20.69,5.807,10.3781,391.25
30691,frame_30691.png,23.29,11.64,4.535,3.68,11.8606,8.8955,1261.19,399.44,21.58,6.273,8.8955,370.5
30721,frame_30721.png,21.79,14.36,3.051,2.894,37.0645,28.169,2906.42,1685.26,41.62,4.827,26.6864,1372.18
30751,frame_30751.png,29.8,14.61,5.92,4.412,14.8258,13.3432,1745.3,770.17,23.19,5.123,13.3432,725.41
30781,frame_30781.png,28.42,14.72,5.955,5.417,13.3432,11.8606,1619.56,679.21,37.3,6.675,11.8606,635.16
30811,frame_30811.png,33.84,20.02,5.952,5.193,13.3432,11.8606,1661.69,703.37,39.72,6.269,11.8606,652.41
30841,frame_30841.png,36.54,24.16,5.724,4.485,16.3084,13.3432,1821.57,754.01,44.19,6.053,13.3432,677.88
30871,frame_30871.png,32.46,24.16,8.009,5.929,7.4129,5.9303,1254.64,361.54,30.17,7.305,7.4129,354.66
30901,frame_30901.png,22.1,9.5,4.27,4.377,16.3084,13.3432,1617.83,605.65,28.23,6.378,13.3432,557.78
30931,frame_30931.png,19.56,9.85,4.623,4.579,10.3781,8.8955,1284.76,373.49,17.78,6.266,8.8955,353.66
30961,frame_30961.png,24.5,12.55,4.699,3.609,10.3781,8.8955,1278.33,419.92,19.42,5.688,8.8955,395.76
30991,frame_30991.png,84.32,90.28,8.448,7.741,41.5122,32.6168,4076.52,2771.04,112.67,10.223,31.1342,2397.87
31021,frame_31021.png,28.52,21.72,3.705,3.104,25.2039,19.2735,2735.16,1546.69,22.32,3.41,19.2735,1479.48
31051,frame_31051.png,35.7,30.65,4.202,3.425,19.2735,16.3084,2380.27,1208.88,22.54,4.332,16.3084,1078.42
31081,frame_31081.png,32.38,25.6,3.984,3.109,17.791,14.8258,2339.51,1215.88,25.51,3.395,14.8258,1183.35
31111,frame_31111.png,25.58,17.5,6.52,5.167,7.4129,5.9303,1233.0,325.38,19.34,6.479,7.4129,325.11
31141,frame_31141.png,23.43,13.48,4.532,3.737,11.8606,10.3781,1353.39,447.55,16.0,5.342,10.3781,413.1
31171,frame_31171.png,28.15,11.88,5.042,4.031,19.2735,14.8258,2018.11,876.61,29.48,5.331,14.8258,780.41
31201,frame_31201.png,27.3,13.19,5.56,5.034,11.8606,10.3781,1589.91,574.74,21.11,6.413,10.3781,533.24
31231,frame_31231.png,27.93,15.1,5.893,5.401,13.3432,11.8606,1654.49,675.16,31.99,6.053,11.8606,634.73
31261,frame_31261.png,82.32,87.49,8.163,7.905,41.5122,32.6168,4179.84,2867.76,110.59,10.369,32.6168,2470.5
31291,frame_31291.png,29.72,24.25,3.617,3.227,23.7213,19.2735,2404.71,1362.35,25.59,3.42,19.2735,1317.35
31321,frame_31321.png,30.45,23.45,3.673,3.388,26.6864,22.2387,2860.59,1736.63,23.49,3.584,22.2387,1637.5
31351,frame_31351.png,40.42,32.66,3.745,3.472,22.2387,17.791,2742.7,1681.48,32.17,3.652,17.791,1611.19
31381,frame_31381.png,30.69,19.33,4.517,4.435,14.8258,11.8606,1992.72,980.27,27.83,4.942,13.3432,922.46
31411,frame_31411.png,42.89,34.94,4.694,4.165,14.8258,11.8606,2218.11,1207.27,25.44,5.03,11.8606,1100.48
31441,frame_31441.png,34.26,28.59,4.234,3.626,20.7561,17.791,2388.53,1234.17,25.01,4.452,16.3084,1048.9
31471,frame_31471.png,35.39,31.64,5.558,5.038,13.3432,11.8606,1983.43,880.26,27.13,5.785,11.8606,775.53
31501,frame_31501.png,30.14,25.97,5.085,4.847,16.3084,14.8258,1989.41,895.06,31.01,5.734,13.3432,788.45
31531,frame_31531.png,33.36,28.67,4.204,3.766,23.7213,19.2735,2744.16,1548.43,24.91,4.14,17.791,1318.68
31561,frame_31561.png,25.86,20.27,3.429,2.932,34.0993,26.6864,3422.07,2217.0,21.21,3.182,26.6864,2096.46
31591,frame_31591.png,73.84,77.52,9.392,8.781,26.6864,20.7561,2898.49,1718.24,96.18,9.833,20.7561,1509.61
31621,frame_31621.png,42.2,30.97,6.185,5.507,20.7561,17.791,2530.82,1281.37,59.22,7.086,17.791,1157.17
31651,frame_31651.png,25.75,13.55,4.801,4.438,14.8258,11.8606,1546.15,602.74,18.13,5.368,11.8606,558.41
31681,frame_31681.png,24.83,12.22,4.198,3.841,17.791,14.8258,1680.21,697.19,21.9,5.162,14.8258,628.86
31711,frame_31711.png,24.98,12.35,5.031,4.77,13.3432,11.8606,1590.65,598.68,21.4,5.622,11.8606,552.4
31741,frame_31741.png,30.3,16.84,5.363,4.603,14.8258,11.8606,1739.99,699.07,31.41,6.544,11.8606,642.34
31771,frame_31771.png,20.99,8.24,4.489,4.473,17.791,14.8258,1888.82,791.43,30.16,5.684,14.8258,716.4
31801,frame_31801.png,24.54,12.5,4.735,4.13,19.2735,14.8258,1962.64,817.19,32.54,5.041,14.8258,731.79
31831,frame_31831.png,25.9,12.82,4.623,4.287,19.2735,14.8258,1846.44,832.9,32.32,6.13,14.8258,755.88
31861,frame_31861.png,29.48,16.47,4.52,3.985,19.2735,16.3084,1931.54,873.94,30.92,5.47,16.3084,788.82
31891,frame_31891.png,53.12,42.16,7.092,5.673,22.2387,17.791,3218.51,1883.19,65.42,7.014,19.2735,1730.27
31921,frame_31921.png,62.86,61.45,6.618,5.098,13.3432,11.8606,1685.69,706.39,60.1,6.164,11.8606,618.78
31951,frame_31951.png,58.91,57.69,6.283,5.004,13.3432,13.3432,1748.71,775.27,58.04,6.132,11.8606,671.51
31981,frame_31981.png,59.92,58.81,6.687,5.123,13.3432,13.3432,1752.47,775.06,58.79,6.253,13.3432,676.19
32011,frame_32011.png,57.82,57.64,6.782,5.107,13.3432,13.3432,1760.45,799.13,58.36,6.323,13.3432,696.2
32041,frame_32041.png,60.43,59.94,6.938,5.319,14.8258,13.3432,1660.61,782.36,59.53,6.935,13.3432,672.32
32071,frame_32071.png,61.16,60.12,6.775,5.506,13.3432,11.8606,1589.17,677.4,60.44,6.961,11.8606,589.11
32101,frame_32101.png,56.77,57.17,6.154,4.793,14.8258,13.3432,1671.92,760.25,57.69,6.09,11.8606,655.61
32131,frame_32131.png,57.05,55.45,6.306,4.748,14.8258,13.3432,1670.9,765.97,55.92,6.07,13.3432,661.85
32161,frame_32161.png,56.07,54.75,6.416,5.32,14.8258,13.3432,1676.32,773.01,56.09,6.573,13.3432,668.39
32191,frame_32191.png,54.69,53.76,6.41,5.576,16.3084,14.8258,1974.59,1031.23,55.5,6.665,14.8258,886.59
32221,frame_32221.png,56.49,55.08,6.503,5.538,14.8258,13.3432,1744.34,807.03,56.28,7.146,13.3432,699.16
32251,frame_32251.png,57.57,56.89,6.576,5.403,14.8258,13.3432,1697.06,785.88,57.1,6.389,13.3432,681.49
32281,frame_32281.png,57.82,57.87,6.412,5.173,14.8258,13.3432,1718.49,783.15,57.17,6.292,11.8606,675.17
32311,frame_32311.png,57.51,57.37,6.716,5.441,14.8258,13.3432,1721.05,805.19,57.89,6.525,13.3432,696.21
32341,frame_32341.png,58.61,58.34,6.899,5.364,13.3432,13.3432,1725.57,798.64,57.57,6.364,13.3432,694.28
32371,frame_32371.png,55.63,55.52,6.798,5.248,16.3084,14.8258,1983.15,1038.94,56.67,6.801,14.8258,896.04
32401,frame_32401.png,58.78,58.95,7.045,5.204,14.8258,14.8258,1911.3,985.58,59.92,6.499,13.3432,856.47
32431,frame_32431.png,58.26,55.27,7.523,5.411,17.791,16.3084,2341.89,1358.14,57.93,6.786,16.3084,1184.16
32461,frame_32461.png,69.85,65.36,8.573,6.005,16.3084,16.3084,2348.97,1395.89,67.26,6.982,16.3084,1224.02
32491,frame_32491.png,63.81,61.02,8.473,6.936,22.2387,20.7561,3341.61,2093.84,63.85,7.589,20.7561,1838.56
32521,frame_32521.png,62.55,59.17,8.619,6.586,22.2387,19.2735,3264.91,2003.5,60.62,7.46,19.2735,1759.74
32551,frame_32551.png,65.15,63.51,7.863,5.886,17.791,17.791,2501.76,1470.04,65.71,7.141,16.3084,1284.64
32581,frame_32581.png,81.78,80.86,9.831,7.92,19.2735,17.791,3157.31,1901.41,78.3,8.404,17.791,1681.97
32611,frame_32611.png,75.69,76.21,9.07,7.748,20.7561,19.2735,3077.31,1905.5,76.34,8.142,19.2735,1670.14
32641,frame_32641.png,63.5,61.07,8.244,6.521,22.2387,19.2735,3251.3,1976.02,63.76,7.691,19.2735,1738.98
32671,frame_32671.png,62.8,63.47,8.582,7.349,28.169,23.7213,4138.75,2770.91,67.25,8.604,23.7213,2422.41
32701,frame_32701.png,78.91,79.48,9.062,7.847,20.7561,19.2735,3050.5,1891.77,77.97,8.644,19.2735,1657.67
32731,frame_32731.png,57.83,58.39,6.307,5.045,14.8258,13.3432,1775.59,807.86,57.63,6.173,13.3432,703.76
32761,frame_32761.png,57.47,54.35,6.428,4.476,14.8258,13.3432,1739.9,768.47,55.43,5.622,13.3432,666.27
32791,frame_32791.png,54.73,51.26,6.302,4.685,16.3084,14.8258,2034.69,1027.28,53.13,5.98,14.8258,887.71
32821,frame_32821.png,56.89,55.92,6.256,4.651,14.8258,13.3432,1801.32,787.92,57.18,6.132,13.3432,681.21
32851,frame_32851.png,57.3,54.19,6.257,4.79,14.8258,13.3432,1703.56,763.63,54.12,6.136,11.8606,656.67
32881,frame_32881.png,57.78,54.07,6.381,4.732,14.8258,13.3432,1791.4,776.73,55.66,5.887,13.3432,672.92
32911,frame_32911.png,63.61,55.94,7.378,5.091,13.3432,11.8606,1692.67,771.03,57.26,6.298,11.8606,676.74
32941,frame_32941.png,58.19,53.12,6.824,4.914,14.8258,13.3432,1767.45,850.93,54.52,5.902,13.3432,747.03
32971,frame_32971.png,63.15,56.52,6.925,4.972,14.8258,13.3432,1723.03,791.87,55.61,5.779,11.8606,700.28
33001,frame_33001.png,62.5,55.45,6.553,4.67,13.3432,11.8606,1667.09,748.73,55.45,5.833,11.8606,657.86
33031,frame_33031.png,56.99,50.58,6.384,4.715,14.8258,13.3432,1780.14,847.38,50.8,5.647,13.3432,736.97
33061,frame_33061.png,55.24,48.48,5.979,4.461,16.3084,14.8258,1780.82,858.63,48.71,5.204,13.3432,746.52
33091,frame_33091.png,55.56,49.5,6.419,4.545,14.8258,14.8258,1793.14,854.62,49.64,5.441,13.3432,746.29
33121,frame_33121.png,61.08,54.24,6.726,4.661,13.3432,11.8606,1681.8,751.29,54.65,5.737,11.8606,659.94
33151,frame_33151.png,56.5,50.33,6.353,4.822,14.8258,14.8258,1757.95,832.5,50.31,5.78,13.3432,726.91
33181,frame_33181.png,57.59,51.23,6.122,4.672,14.8258,13.3432,1764.9,838.13,52.75,5.931,13.3432,733.72
33211,frame_33211.png,46.44,37.21,6.513,5.8,29.6516,23.7213,3674.35,2229.59,59.27,6.95,25.2039,2024.65
33241,frame_33241.png,51.18,43.16,6.715,5.929,29.6516,25.2039,3761.66,2322.45,67.49,7.508,25.2039,2107.73
33271,frame_33271.png,50.61,42.47,6.909,6.121,31.1342,25.2039,3771.17,2388.49,64.55,7.094,25.2039,2170.87
33301,frame_33301.png,54.05,44.35,7.539,6.183,25.2039,20.7561,3466.58,2119.24,65.25,7.029,22.2387,1946.98
33331,frame_33331.png,60.36,58.3,6.228,4.667,13.3432,11.8606,1745.84,771.81,57.5,5.856,11.8606,672.16
33361,frame_33361.png,35.51,43.56,4.606,4.579,26.6864,22.2387,2074.79,1088.72,50.1,6.256,20.7561,935.52
33391,frame_33391.png,25.69,32.55,5.885,6.038,5.9303,5.9303,1128.52,106.53,26.68,5.522,5.9303,105.05
33421,frame_33421.png,61.85,57.74,6.838,4.829,11.8606,11.8606,1706.94,715.4,56.99,6.068,10.3781,627.33
33451,frame_33451.png,60.17,57.15,6.779,4.933,14.8258,13.3432,1870.17,828.39,58.29,6.089,13.3432,727.89
33481,frame_33481.png,59.56,56.53,6.847,5.014,14.8258,13.3432,1910.48,901.62,56.48,6.107,13.3432,789.18
33511,frame_33511.png,26.54,31.58,5.958,5.536,5.9303,5.9303,1123.9,132.75,25.28,5.21,5.9303,121.39
33541,frame_33541.png,26.83,32.6,6.062,6.27,5.9303,5.9303,1093.37,114.53,24.94,5.676,5.9303,106.64
33571,frame_33571.png,23.17,31.14,6.221,6.122,5.9303,5.9303,1119.83,102.93,21.51,6.14,5.9303,95.98
33601,frame_33601.png,28.17,34.53,6.114,6.5,5.9303,4.4477,1087.6,104.16,27.0,5.659,4.4477,100.72
33631,frame_33631.png,26.25,14.57,4.546,3.885,17.791,14.8258,1760.82,798.78,20.15,4.447,14.8258,748.07
33661,frame_33661.png,54.5,54.08,6.621,5.906,56.338,45.96,5988.87,4336.66,79.95,8.262,44.4774,3743.99
33691,frame_33691.png,59.69,58.71,6.693,5.058,16.3084,14.8258,2162.96,1148.99,59.1,6.282,14.8258,1008.22
33721,frame_33721.png,57.87,55.72,6.628,4.812,16.3084,14.8258,2113.37,1118.02,56.18,6.162,14.8258,982.57
33751,frame_33751.png,55.07,53.27,6.56,4.934,19.2735,17.791,2335.25,1298.37,55.03,6.272,16.3084,1134.74
33781,frame_33781.png,60.6,59.94,6.653,5.24,14.8258,13.3432,1924.79,901.79,61.9,6.347,13.3432,792.0
33811,frame_33811.png,55.74,56.68,5.994,5.129,16.3084,14.8258,1997.92,980.02,57.89,6.236,14.8258,849.12
33841,frame_33841.png,58.61,58.0,6.094,4.872,14.8258,13.3432,1937.62,912.77,58.47,6.105,13.3432,796.31
33871,frame_33871.png,53.94,54.62,6.475,4.938,16.3084,14.8258,1952.98,989.26,55.85,6.519,14.8258,859.53
33901,frame_33901.png,54.92,56.92,6.274,5.091,16.3084,14.8258,2013.35,1032.08,59.36,6.417,14.8258,898.37
33931,frame_33931.png,49.62,51.5,6.235,4.81,19.2735,17.791,2296.71,1308.82,54.66,6.181,17.791,1136.14
33961,frame_33961.png,53.29,53.52,6.318,4.956,17.791,16.3084,2234.03,1255.18,55.44,6.102,16.3084,1095.95
33991,frame_33991.png,55.73,53.53,6.567,5.012,17.791,16.3084,2199.37,1246.37,54.88,6.121,16.3084,1087.81
34021,frame_34021.png,56.26,54.34,6.416,4.79,17.791,16.3084,2262.8,1308.85,56.77,6.165,16.3084,1134.95
34051,frame_34051.png,54.58,54.72,6.268,5.396,16.3084,14.8258,2078.78,1082.56,56.87,6.955,14.8258,941.86
34081,frame_34081.png,51.12,51.93,5.741,4.936,17.791,16.3084,2086.92,1071.14,52.48,6.119,14.8258,922.11
34111,frame_34111.png,51.56,51.91,5.834,5.072,17.791,16.3084,2121.33,1117.14,54.01,6.299,16.3084,961.47
34141,frame_34141.png,51.05,52.65,5.844,5.115,17.791,16.3084,2183.33,1150.91,53.61,6.653,16.3084,990.43
34171,frame_34171.png,52.31,54.53,5.877,4.905,14.8258,13.3432,1915.57,878.89,54.14,5.666,13.3432,756.99
34201,frame_34201.png,50.03,52.85,6.151,5.504,19.2735,16.3084,2262.17,1211.35,54.85,6.352,16.3084,1043.26
34231,frame_34231.png,50.33,52.41,5.947,5.055,19.2735,17.791,2264.39,1234.95,53.82,5.95,17.791,1063.76
34261,frame_34261.png,51.05,51.81,5.977,4.823,19.2735,17.791,2237.19,1240.39,54.21,6.241,16.3084,1071.02
34291,frame_34291.png,52.49,54.06,5.978,4.931,16.3084,14.8258,1884.92,949.1,55.12,6.185,13.3432,822.51
34321,frame_34321.png,52.75,54.88,5.982,4.855,19.2735,17.791,2237.08,1250.08,57.01,6.349,16.3084,1076.88
34351,frame_34351.png,53.68,55.01,5.928,4.714,16.3084,14.8258,1893.54,953.04,56.1,6.132,14.8258,827.27
34381,frame_34381.png,49.74,51.59,5.961,4.89,19.2735,17.791,2254.64,1298.36,54.3,6.21,17.791,1124.01
34411,frame_34411.png,50.52,50.83,5.922,4.624,19.2735,17.791,2248.67,1273.46,53.38,6.175,17.791,1101.01
34441,frame_34441.png,49.79,51.5,5.753,4.645,19.2735,17.791,2318.89,1317.74,54.32,6.094,17.791,1141.79
34471,frame_34471.png,55.1,54.2,6.291,4.598,17.791,16.3084,2192.25,1224.51,54.86,5.886,16.3084,1065.44
34501,frame_34501.png,52.2,52.18,6.414,4.814,17.791,16.3084,2232.18,1250.7,53.82,6.419,16.3084,1095.43
34531,frame_34531.png,53.94,52.59,6.279,4.419,19.2735,17.791,2303.84,1295.12,53.04,5.673,16.3084,1128.06
34561,frame_34561.png,58.72,58.91,6.737,4.911,14.8258,13.3432,1924.84,981.19,58.96,5.858,13.3432,861.98
34591,frame_34591.png,55.64,54.49,6.27,4.88,14.8258,13.3432,1777.52,873.95,52.19,5.823,13.3432,767.93
34621,frame_34621.png,23.43,29.53,5.324,5.562,7.4129,5.9303,1174.81,128.69,25.77,4.935,5.9303,122.01
34651,frame_34651.png,31.57,35.54,5.907,5.983,5.9303,5.9303,1156.53,141.21,30.65,5.305,5.9303,135.82
34681,frame_34681.png,56.63,52.96,6.233,4.647,16.3084,14.8258,2158.2,1160.38,52.46,6.116,14.8258,1016.58
34711,frame_34711.png,54.31,45.99,6.653,4.941,34.0993,26.6864,4475.76,2945.22,71.43,6.401,26.6864,2639.27
34741,frame_34741.png,50.76,44.11,5.979,4.677,40.0297,31.1342,4800.97,3250.54,70.05,6.142,31.1342,2878.53
34771,frame_34771.png,50.4,44.05,6.053,4.877,40.0297,31.1342,4779.64,3226.34,70.95,6.62,31.1342,2852.73
34801,frame_34801.png,55.12,49.16,6.579,5.764,31.1342,25.2039,3843.74,2512.07,77.51,7.174,25.2039,2271.27
34831,frame_34831.png,49.79,42.99,6.642,4.839,32.6168,25.2039,4036.91,2675.68,68.03,5.848,26.6864,2417.14
34861,frame_34861.png,52.55,45.78,6.619,5.011,34.0993,26.6864,4149.04,2744.11,71.03,6.059,26.6864,2466.35
34891,frame_34891.png,47.23,40.77,6.889,5.389,29.6516,23.7213,3951.76,2594.81,69.0,6.773,25.2039,2342.8
34921,frame_34921.png,29.95,34.07,5.944,5.605,5.9303,5.9303,1146.39,115.59,29.05,5.122,5.9303,111.21
34951,frame_34951.png,48.71,40.0,6.978,5.253,29.6516,25.2039,3971.68,2575.82,59.96,5.917,25.2039,2319.79
34981,frame_34981.png,45.06,46.4,5.489,4.308,22.2387,19.2735,2039.18,1122.3,50.45,5.908,19.2735,966.57
35011,frame_35011.png,61.28,51.48,6.842,3.865,13.3432,11.8606,1728.51,763.63,52.05,5.828,11.8606,670.27
35041,frame_35041.png,62.2,51.7,6.277,3.867,13.3432,11.8606,1814.59,799.51,51.53,5.026,11.8606,702.25
35071,frame_35071.png,60.07,48.06,6.514,3.771,13.3432,11.8606,1655.69,734.68,48.42,4.836,11.8606,646.47
35101,frame_35101.png,54.45,46.43,5.775,3.684,16.3084,14.8258,1665.49,807.15,46.54,5.048,13.3432,698.53
35131,frame_35131.png,44.19,41.78,5.157,3.677,19.2735,16.3084,1673.79,852.31,45.15,5.548,16.3084,732.78
