frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud
9271,frame_09271.png,33.92,43.13,4.725,4.993,4.4477,2.9652,411.55,101.54
9286,frame_09286.png,51.27,51.54,6.791,6.746,1.4826,1.4826,80.5,31.04
9301,frame_09301.png,46.86,46.74,5.947,5.794,2.9652,2.9652,176.32,87.65
9316,frame_09316.png,34.7,39.12,4.354,4.541,2.9652,2.9652,440.27,155.3
9331,frame_09331.png,28.8,35.11,3.544,4.178,4.4477,2.9652,568.98,152.07
9346,frame_09346.png,39.44,47.04,5.168,5.53,2.9652,2.9652,378.46,143.91
9361,frame_09361.png,47.16,47.07,5.755,5.363,4.4477,4.4477,148.08,96.46
9376,frame_09376.png,44.89,48.38,5.627,5.349,4.4477,4.4477,221.42,122.84
9391,frame_09391.png,43.98,47.7,5.432,5.209,4.4477,2.9652,147.1,93.37
9406,frame_09406.png,44.83,47.0,5.611,5.194,4.4477,2.9652,229.86,157.79
9421,frame_09421.png,37.03,43.19,4.753,4.9,4.4477,4.4477,403.43,169.62
9436,frame_09436.png,33.45,39.62,4.176,4.513,4.4477,4.4477,430.52,158.2
9451,frame_09451.png,43.62,44.43,5.451,5.376,2.9652,2.9652,201.78,128.26
9466,frame_09466.png,44.4,46.17,5.261,5.136,2.9652,2.9652,219.33,132.54
9481,frame_09481.png,52.47,53.24,6.02,5.941,2.9652,2.9652,182.08,95.58
9496,frame_09496.png,34.33,39.69,4.52,4.782,4.4477,2.9652,564.91,159.38
9511,frame_09511.png,54.87,60.61,7.374,7.192,1.4826,1.4826,269.25,36.85
9526,frame_09526.png,46.13,50.36,5.184,5.366,1.4826,1.4826,341.83,183.22
9541,frame_09541.png,45.56,47.13,5.752,5.815,2.9652,2.9652,250.99,105.36
9556,frame_09556.png,46.54,47.28,5.774,5.929,2.9652,2.9652,150.99,54.25
9571,frame_09571.png,41.37,43.91,5.261,5.417,2.9652,2.9652,247.13,113.43
9586,frame_09586.png,32.17,36.55,4.394,4.699,4.4477,2.9652,576.96,171.63
9601,frame_09601.png,47.86,51.19,6.376,5.904,2.9652,2.9652,185.02,68.04
9616,frame_09616.png,36.34,47.71,5.719,5.341,2.9652,2.9652,389.51,116.41
9631,frame_09631.png,33.28,42.71,4.57,5.008,4.4477,2.9652,603.98,162.21
9646,frame_09646.png,26.63,37.16,4.054,4.872,4.4477,2.9652,621.41,162.47
9661,frame_09661.png,35.23,42.55,4.708,5.263,2.9652,2.9652,744.68,255.14
9676,frame_09676.png,31.23,38.93,4.252,4.785,4.4477,2.9652,762.19,259.35
9691,frame_09691.png,28.56,36.94,3.918,4.445,4.4477,2.9652,696.22,227.25
9706,frame_09706.png,34.35,41.14,4.903,5.481,2.9652,2.9652,542.75,202.19
9721,frame_09721.png,56.13,61.21,5.899,6.369,2.9652,2.9652,174.83,46.71
9736,frame_09736.png,44.96,48.94,5.34,5.78,2.9652,2.9652,401.3,120.4
9751,frame_09751.png,33.88,40.94,4.119,4.828,4.4477,2.9652,720.5,183.77
9766,frame_09766.png,31.54,44.73,4.495,5.237,4.4477,2.9652,571.94,88.55
9781,frame_09781.png,59.33,67.29,6.937,7.061,1.4826,1.4826,361.41,38.8
9796,frame_09796.png,46.59,51.77,7.292,7.409,2.9652,1.4826,279.99,63.17
9811,frame_09811.png,44.45,46.97,6.888,7.424,2.9652,2.9652,216.98,64.41
9826,frame_09826.png,46.38,49.53,6.145,6.199,2.9652,2.9652,253.43,93.95
9841,frame_09841.png,45.12,52.09,5.949,6.075,2.9652,2.9652,268.91,77.93
9856,frame_09856.png,33.42,45.13,4.574,5.061,4.4477,2.9652,641.91,94.86
9871,frame_09871.png,29.52,40.82,3.903,4.787,4.4477,2.9652,645.91,100.3
9886,frame_09886.png,27.57,39.53,3.735,4.853,4.4477,2.9652,640.16,99.92
9901,frame_09901.png,29.99,41.82,3.959,4.789,4.4477,2.9652,627.1,97.93
9916,frame_09916.png,34.32,45.47,4.37,5.37,4.4477,2.9652,577.41,98.92
9931,frame_09931.png,36.03,49.74,4.633,5.475,2.9652,2.9652,459.69,92.91
9946,frame_09946.png,29.45,41.99,3.95,4.889,4.4477,2.9652,586.68,105.6
9961,frame_09961.png,64.22,69.9,7.432,8.396,1.4826,1.4826,454.9,159.6
9976,frame_09976.png,42.19,43.57,5.955,5.906,2.9652,2.9652,132.17,45.91
9991,frame_09991.png,47.55,48.87,6.141,6.742,2.9652,2.9652,179.69,63.7
10006,frame_10006.png,42.72,47.66,5.435,5.953,2.9652,2.9652,292.53,74.17
10021,frame_10021.png,39.08,45.72,4.875,5.242,2.9652,2.9652,447.34,104.19
10036,frame_10036.png,37.05,41.46,4.444,4.957,2.9652,2.9652,496.43,99.32
10051,frame_10051.png,32.45,38.82,3.82,4.305,2.9652,2.9652,614.66,100.71
10066,frame_10066.png,31.55,37.59,4.052,4.727,2.9652,2.9652,552.66,92.35
10081,frame_10081.png,26.76,36.14,3.742,4.57,2.9652,2.9652,610.99,91.8
10096,frame_10096.png,25.47,33.45,3.519,4.372,2.9652,2.9652,643.47,93.49
10111,frame_10111.png,29.81,38.3,3.946,4.444,2.9652,2.9652,565.14,88.59
10126,frame_10126.png,31.53,40.2,3.939,4.525,2.9652,2.9652,620.48,89.01
10141,frame_10141.png,82.44,101.76,13.649,17.033,0.0,0.0,765.41,169.95
10156,frame_10156.png,46.52,47.95,6.354,6.309,2.9652,2.9652,332.86,89.93
10171,frame_10171.png,48.95,49.52,6.312,6.065,2.9652,2.9652,225.19,77.61
10186,frame_10186.png,39.53,43.53,5.158,5.349,2.9652,2.9652,416.94,124.25
10201,frame_10201.png,42.12,45.85,5.262,5.531,2.9652,1.4826,350.82,73.42
10216,frame_10216.png,36.39,45.27,4.747,5.127,2.9652,2.9652,543.57,109.54
10231,frame_10231.png,48.54,50.74,5.45,5.893,2.9652,2.9652,235.58,32.31
10246,frame_10246.png,48.17,54.62,6.261,6.367,2.9652,1.4826,354.95,58.88
10261,frame_10261.png,37.19,43.9,4.736,5.423,2.9652,2.9652,378.74,81.63
10276,frame_10276.png,26.74,32.93,3.417,4.467,2.9652,2.9652,633.82,83.37
10291,frame_10291.png,24.8,33.0,3.325,4.379,2.9652,2.9652,650.2,85.02
10306,frame_10306.png,29.82,36.6,3.458,4.359,2.9652,2.9652,657.82,83.45
10321,frame_10321.png,26.3,33.06,3.427,4.438,2.9652,2.9652,682.16,86.75
10336,frame_10336.png,62.78,71.58,6.951,7.628,1.4826,1.4826,603.05,154.64
10351,frame_10351.png,48.06,54.64,6.138,6.237,2.9652,2.9652,215.33,82.06
10366,frame_10366.png,35.7,47.02,4.774,5.203,2.9652,2.9652,561.46,129.87
10381,frame_10381.png,31.31,40.56,3.966,4.816,4.4477,2.9652,605.07,130.81
10396,frame_10396.png,27.5,36.38,3.661,4.701,4.4477,2.9652,620.62,129.79
10411,frame_10411.png,28.23,39.11,3.783,4.991,4.4477,2.9652,577.99,129.32
10426,frame_10426.png,36.04,43.21,4.573,5.178,2.9652,2.9652,468.87,100.44
10441,frame_10441.png,39.24,50.44,5.228,5.775,2.9652,2.9652,352.37,80.03
10456,frame_10456.png,35.6,47.75,5.008,5.859,2.9652,2.9652,410.0,91.94
10471,frame_10471.png,29.65,42.45,4.081,5.61,4.4477,2.9652,521.35,86.44
10486,frame_10486.png,52.29,55.2,6.679,6.484,2.9652,2.9652,142.74,65.08
10501,frame_10501.png,50.53,51.8,6.286,6.208,2.9652,2.9652,180.59,69.91
10516,frame_10516.png,35.05,37.28,3.799,3.824,5.9303,4.4477,576.23,160.56
10531,frame_10531.png,32.47,34.2,3.066,3.59,7.4129,5.9303,570.81,171.59
10546,frame_10546.png,49.96,47.74,6.384,6.202,2.9652,2.9652,114.24,26.59
10561,frame_10561.png,51.85,51.72,6.201,7.435,2.9652,2.9652,108.22,31.85
10576,frame_10576.png,49.84,53.77,5.743,5.871,2.9652,2.9652,148.8,50.47
10591,frame_10591.png,34.45,46.44,4.832,5.358,2.9652,2.9652,426.33,94.44
10606,frame_10606.png,34.39,43.31,4.502,5.299,2.9652,2.9652,469.76,90.48
10621,frame_10621.png,94.26,108.66,16.069,17.308,0.0,0.0,164.48,4.81
10636,frame_10636.png,49.82,51.46,6.29,5.65,4.4477,2.9652,145.3,71.74
10651,frame_10651.png,47.04,47.4,5.198,5.34,4.4477,2.9652,133.02,53.87
10666,frame_10666.png,45.37,47.96,5.185,5.215,4.4477,4.4477,253.03,117.94
10681,frame_10681.png,85.96,101.25,15.048,17.929,0.0,0.0,252.48,14.88
10696,frame_10696.png,89.07,94.29,14.743,15.303,0.0,0.0,693.08,361.96
10711,frame_10711.png,45.2,49.14,5.485,5.056,2.9652,2.9652,241.69,103.32
10726,frame_10726.png,37.75,42.06,4.988,4.898,4.4477,4.4477,382.09,134.73
10741,frame_10741.png,32.89,39.29,3.856,4.482,5.9303,4.4477,514.98,142.64
10756,frame_10756.png,33.84,41.43,4.186,4.807,4.4477,4.4477,466.07,139.04
10771,frame_10771.png,31.37,38.82,3.741,4.353,5.9303,4.4477,485.65,140.86
10786,frame_10786.png,48.88,50.98,6.029,6.144,4.4477,4.4477,148.19,73.47
10801,frame_10801.png,41.86,45.92,5.08,4.973,5.9303,4.4477,385.1,165.03
10816,frame_10816.png,39.21,42.43,4.822,4.865,5.9303,5.9303,519.85,194.54
10831,frame_10831.png,47.21,52.4,6.221,7.003,2.9652,1.4826,376.77,67.0
10846,frame_10846.png,47.93,52.32,5.6,5.536,4.4477,4.4477,291.34,117.56
10861,frame_10861.png,42.74,44.89,4.73,5.146,5.9303,4.4477,286.26,134.49
10876,frame_10876.png,36.35,40.67,4.041,4.654,5.9303,5.9303,518.43,186.87
10891,frame_10891.png,44.6,47.11,5.371,5.452,4.4477,2.9652,204.96,93.47
10906,frame_10906.png,45.52,47.4,5.33,5.412,4.4477,2.9652,217.5,102.78
10921,frame_10921.png,47.91,56.66,7.881,6.949,2.9652,2.9652,383.56,59.82
10936,frame_10936.png,52.41,55.68,6.679,6.413,2.9652,2.9652,158.34,71.15
10951,frame_10951.png,39.67,44.92,5.305,5.174,2.9652,2.9652,320.94,115.37
10966,frame_10966.png,33.15,41.14,4.109,4.709,4.4477,4.4477,504.75,131.61
10981,frame_10981.png,42.89,45.9,5.142,5.154,2.9652,2.9652,202.91,100.81
10996,frame_10996.png,45.52,49.04,5.89,5.766,2.9652,2.9652,258.65,114.82
11011,frame_11011.png,35.06,41.41,4.674,4.939,4.4477,2.9652,487.07,143.89
11026,frame_11026.png,33.34,39.8,4.021,4.511,5.9303,4.4477,581.59,144.16
11041,frame_11041.png,47.07,49.45,5.853,6.203,2.9652,2.9652,166.87,71.71
11056,frame_11056.png,42.6,46.57,5.06,5.212,4.4477,4.4477,295.05,133.23
11071,frame_11071.png,40.31,52.09,5.773,5.902,2.9652,2.9652,358.18,112.99
11086,frame_11086.png,39.58,47.37,5.517,5.697,2.9652,2.9652,290.14,111.91
11101,frame_11101.png,47.75,52.46,5.882,6.089,2.9652,2.9652,156.46,66.82
11116,frame_11116.png,47.5,51.54,5.984,5.731,2.9652,2.9652,203.19,92.36
11131,frame_11131.png,43.42,50.36,5.617,5.595,2.9652,2.9652,273.77,95.47
11146,frame_11146.png,43.97,49.41,5.852,5.683,2.9652,2.9652,200.69,90.87
11161,frame_11161.png,46.48,51.27,5.673,5.782,4.4477,2.9652,222.64,105.17
11176,frame_11176.png,43.02,47.27,5.388,5.416,4.4477,4.4477,327.88,140.87
11191,frame_11191.png,49.04,56.15,7.036,7.046,1.4826,1.4826,339.64,47.14
11206,frame_11206.png,57.5,57.26,6.111,6.239,1.4826,1.4826,156.83,77.98
11221,frame_11221.png,50.13,51.24,6.646,6.691,2.9652,2.9652,170.66,48.11
11236,frame_11236.png,69.47,76.56,8.255,8.313,0.0,0.0,524.33,173.97
11251,frame_11251.png,46.9,50.11,5.932,6.147,2.9652,2.9652,172.46,48.6
11266,frame_11266.png,41.04,49.33,5.043,5.479,2.9652,2.9652,320.14,72.84
11281,frame_11281.png,39.0,48.52,4.853,5.323,2.9652,2.9652,330.75,56.03
11296,frame_11296.png,39.29,49.15,5.141,5.455,2.9652,2.9652,395.71,97.53
11311,frame_11311.png,41.02,52.48,5.205,5.716,2.9652,2.9652,524.44,168.11
11326,frame_11326.png,35.87,46.61,4.543,5.277,4.4477,2.9652,592.0,145.79
11341,frame_11341.png,72.88,72.82,7.084,7.064,0.0,0.0,115.43,51.21
11356,frame_11356.png,48.1,49.37,5.586,4.829,4.4477,4.4477,234.11,111.81
11371,frame_11371.png,39.09,41.97,4.421,4.335,5.9303,4.4477,569.27,187.02
11386,frame_11386.png,39.14,42.59,4.368,4.281,5.9303,5.9303,539.9,186.77
11401,frame_11401.png,31.53,36.27,3.349,3.533,8.8955,7.4129,691.29,251.56
11416,frame_11416.png,40.51,43.8,4.787,4.207,5.9303,4.4477,459.82,197.7
11431,frame_11431.png,41.22,45.82,7.004,5.413,1.4826,1.4826,338.68,61.43
11446,frame_11446.png,55.76,57.78,7.113,6.466,2.9652,2.9652,184.46,50.63
11461,frame_11461.png,51.88,52.83,6.303,6.455,4.4477,4.4477,118.98,61.47
11476,frame_11476.png,49.11,50.73,5.613,5.392,5.9303,4.4477,311.38,139.77
11491,frame_11491.png,43.29,48.35,5.482,5.425,4.4477,4.4477,285.92,114.94
11506,frame_11506.png,50.54,51.63,6.104,6.07,4.4477,4.4477,188.22,100.03
11521,frame_11521.png,79.31,93.94,12.807,13.036,0.0,0.0,715.58,120.64
11536,frame_11536.png,45.91,49.49,5.713,5.427,5.9303,4.4477,265.65,128.29
11551,frame_11551.png,44.02,52.5,6.459,6.508,2.9652,2.9652,276.21,82.4
11566,frame_11566.png,39.91,51.7,5.8,5.806,2.9652,2.9652,535.6,144.27
11581,frame_11581.png,76.31,85.38,12.702,11.475,0.0,0.0,508.99,90.92
11596,frame_11596.png,51.19,53.26,5.939,5.949,4.4477,2.9652,395.03,158.74
11611,frame_11611.png,51.21,52.19,5.869,6.007,4.4477,2.9652,230.57,89.8
11626,frame_11626.png,42.62,49.64,5.173,5.183,4.4477,4.4477,548.18,184.73
11641,frame_11641.png,45.05,50.8,4.851,5.152,4.4477,2.9652,429.33,106.46
11656,frame_11656.png,47.61,50.61,5.397,5.603,4.4477,2.9652,264.18,82.74
11671,frame_11671.png,43.32,48.33,5.82,5.889,4.4477,2.9652,465.69,149.94
11686,frame_11686.png,41.28,45.32,5.365,5.611,4.4477,4.4477,399.44,155.38
11701,frame_11701.png,48.33,48.86,6.225,6.15,4.4477,4.4477,210.79,107.24
11716,frame_11716.png,42.25,46.16,5.466,5.585,5.9303,4.4477,583.39,206.65
11731,frame_11731.png,100.25,107.17,19.341,28.681,0.0,0.0,1694.2,558.45
11746,frame_11746.png,45.46,51.32,6.401,6.542,2.9652,2.9652,637.25,272.4
11761,frame_11761.png,47.55,50.17,6.372,6.374,4.4477,2.9652,387.34,178.94
11776,frame_11776.png,42.68,50.04,6.281,6.63,2.9652,2.9652,275.73,33.82
11791,frame_11791.png,51.05,52.85,7.054,7.249,2.9652,2.9652,65.49,30.83
11806,frame_11806.png,48.5,48.52,6.441,6.629,2.9652,2.9652,117.69,57.5
11821,frame_11821.png,39.52,42.76,5.402,5.463,4.4477,4.4477,423.54,119.94
11836,frame_11836.png,44.87,56.31,6.636,7.416,1.4826,1.4826,1240.25,353.71
11851,frame_11851.png,50.0,52.24,6.73,6.565,2.9652,2.9652,261.72,105.65
11866,frame_11866.png,52.48,52.87,6.621,7.844,1.4826,1.4826,252.78,13.79
11881,frame_11881.png,43.72,47.52,6.475,6.56,2.9652,2.9652,200.11,48.54
11896,frame_11896.png,38.28,42.51,5.328,5.754,4.4477,4.4477,428.34,93.81
11911,frame_11911.png,40.42,40.23,4.857,4.788,7.4129,5.9303,443.05,185.69
11926,frame_11926.png,37.01,39.74,4.377,4.629,7.4129,5.9303,479.75,188.68
11941,frame_11941.png,38.94,40.97,4.405,4.791,7.4129,5.9303,485.01,200.54
11956,frame_11956.png,78.05,81.45,7.224,7.369,0.0,0.0,448.16,108.43
11971,frame_11971.png,47.25,49.41,5.624,5.781,4.4477,4.4477,151.44,84.71
11986,frame_11986.png,46.23,46.93,6.073,5.804,5.9303,4.4477,204.33,121.36
12001,frame_12001.png,46.63,51.94,6.147,5.732,4.4477,2.9652,227.8,80.83
12016,frame_12016.png,50.58,50.73,5.688,5.785,4.4477,4.4477,150.94,81.72
12031,frame_12031.png,46.76,47.0,6.407,6.607,2.9652,2.9652,148.03,34.13
12046,frame_12046.png,43.31,45.75,5.646,5.865,4.4477,2.9652,205.9,82.77
12061,frame_12061.png,40.58,43.86,5.704,5.423,4.4477,2.9652,292.11,108.0
12076,frame_12076.png,38.64,41.35,5.102,5.061,4.4477,4.4477,390.23,123.77
12091,frame_12091.png,78.4,88.51,11.349,11.455,0.0,0.0,505.06,76.16
12106,frame_12106.png,40.33,45.28,5.585,6.146,2.9652,2.9652,312.09,105.1
12121,frame_12121.png,41.07,43.87,5.321,5.672,2.9652,2.9652,196.39,95.46
12136,frame_12136.png,32.62,37.7,4.93,5.241,4.4477,2.9652,453.32,145.48
12151,frame_12151.png,29.12,36.34,5.805,5.998,2.9652,2.9652,626.85,210.03
12166,frame_12166.png,27.22,34.58,5.279,5.727,2.9652,2.9652,619.31,207.78
12181,frame_12181.png,24.4,33.6,5.312,5.55,2.9652,2.9652,669.98,198.7
12196,frame_12196.png,28.46,35.38,5.715,5.501,2.9652,2.9652,587.81,198.66
12211,frame_12211.png,25.62,33.62,5.22,5.761,2.9652,2.9652,660.83,193.02
12226,frame_12226.png,26.05,34.7,5.609,5.434,2.9652,2.9652,689.54,190.84
12241,frame_12241.png,21.82,31.8,5.096,5.588,2.9652,2.9652,709.96,186.52
12256,frame_12256.png,26.12,34.92,5.333,5.887,2.9652,2.9652,694.86,195.27
12271,frame_12271.png,29.31,33.29,4.575,4.504,2.9652,2.9652,478.81,103.21
12286,frame_12286.png,24.21,29.68,3.963,4.157,2.9652,2.9652,552.4,96.99
12301,frame_12301.png,48.69,55.03,6.515,6.868,2.9652,1.4826,254.0,36.02
12316,frame_12316.png,39.55,49.43,5.426,5.867,2.9652,2.9652,400.83,81.2
12331,frame_12331.png,35.81,41.53,4.728,5.209,2.9652,2.9652,512.18,84.15
12346,frame_12346.png,36.26,41.68,4.866,5.498,2.9652,2.9652,512.1,100.1
12361,frame_12361.png,32.75,38.46,4.518,5.26,2.9652,2.9652,605.36,125.03
12376,frame_12376.png,30.21,34.89,4.206,5.098,2.9652,2.9652,612.93,124.96
12391,frame_12391.png,57.32,57.5,6.434,6.679,1.4826,1.4826,118.81,42.22
12406,frame_12406.png,41.0,45.48,5.179,5.162,2.9652,2.9652,267.35,88.05
12421,frame_12421.png,38.88,43.24,5.219,5.666,2.9652,2.9652,222.92,65.84
12436,frame_12436.png,43.6,52.03,6.731,6.849,2.9652,1.4826,408.17,49.03
12451,frame_12451.png,43.94,48.11,5.035,5.086,4.4477,2.9652,268.24,101.1
12466,frame_12466.png,48.13,50.03,5.371,5.514,4.4477,2.9652,155.28,67.01
12481,frame_12481.png,41.61,47.42,4.909,5.129,4.4477,4.4477,325.24,123.44
12496,frame_12496.png,35.52,43.02,4.566,5.044,4.4477,4.4477,293.55,107.3
12511,frame_12511.png,37.07,44.15,4.967,5.068,4.4477,2.9652,274.78,105.27
12526,frame_12526.png,38.05,46.9,5.752,5.713,2.9652,2.9652,345.77,105.74
12541,frame_12541.png,47.1,49.02,6.62,6.282,4.4477,2.9652,136.23,49.98
12556,frame_12556.png,47.65,48.29,6.434,6.564,2.9652,2.9652,223.67,78.36
12571,frame_12571.png,47.5,48.82,6.212,6.432,2.9652,2.9652,138.75,70.09
12586,frame_12586.png,30.02,33.91,4.926,5.066,5.9303,4.4477,387.21,191.6
12601,frame_12601.png,27.89,33.24,4.197,4.596,5.9303,5.9303,526.4,224.0
12616,frame_12616.png,42.75,44.23,5.339,5.522,4.4477,2.9652,150.53,94.12
12631,frame_12631.png,32.21,36.81,4.964,5.073,4.4477,4.4477,323.46,158.45
12646,frame_12646.png,42.16,49.59,6.518,6.472,1.4826,1.4826,600.45,99.64
12661,frame_12661.png,45.94,51.63,6.538,6.526,1.4826,1.4826,613.63,84.32
12676,frame_12676.png,37.14,39.19,5.502,5.473,4.4477,2.9652,362.36,171.95
12691,frame_12691.png,30.91,34.72,4.53,4.709,5.9303,4.4477,536.3,211.47
12706,frame_12706.png,42.34,48.42,6.234,5.833,2.9652,2.9652,317.29,113.43
12721,frame_12721.png,35.13,44.78,5.338,5.452,2.9652,2.9652,465.06,138.83
12736,frame_12736.png,31.18,41.2,4.752,5.087,2.9652,2.9652,554.21,127.08
12751,frame_12751.png,50.31,54.07,6.142,6.29,2.9652,2.9652,120.41,51.01
12766,frame_12766.png,47.55,49.88,5.677,5.805,2.9652,2.9652,195.96,100.25
12781,frame_12781.png,45.85,46.0,6.692,6.131,2.9652,2.9652,394.65,151.65
12796,frame_12796.png,24.39,33.37,5.088,5.469,4.4477,4.4477,716.54,200.28
12811,frame_12811.png,41.99,44.7,5.75,5.464,2.9652,2.9652,351.93,140.78
12826,frame_12826.png,55.09,63.11,7.117,7.178,1.4826,1.4826,634.34,99.43
12841,frame_12841.png,53.12,59.1,6.425,6.681,1.4826,1.4826,651.01,97.82
12856,frame_12856.png,54.96,64.47,7.455,7.556,1.4826,1.4826,499.45,97.49
12871,frame_12871.png,51.04,58.54,7.089,7.007,1.4826,1.4826,443.38,104.58
12886,frame_12886.png,43.09,49.69,5.656,5.731,1.4826,1.4826,575.04,96.58
12901,frame_12901.png,40.22,46.15,5.456,5.667,1.4826,1.4826,607.04,109.92
12916,frame_12916.png,43.05,50.71,5.874,6.19,2.9652,1.4826,598.01,120.68
12931,frame_12931.png,97.43,104.58,22.518,27.813,0.0,0.0,273.81,6.84
12946,frame_12946.png,60.98,64.01,6.829,8.004,1.4826,1.4826,294.15,19.7
12961,frame_12961.png,71.82,71.61,7.237,7.075,1.4826,1.4826,154.48,25.12
12976,frame_12976.png,44.72,46.41,5.926,5.691,1.4826,1.4826,332.08,85.68
12991,frame_12991.png,34.27,41.66,5.161,5.524,2.9652,1.4826,589.84,113.98
13006,frame_13006.png,27.27,28.8,4.067,4.148,2.9652,2.9652,714.76,157.6
13021,frame_13021.png,21.41,24.61,3.369,3.981,4.4477,2.9652,813.92,169.49
13036,frame_13036.png,39.16,40.6,5.171,5.294,2.9652,2.9652,397.4,96.03
13051,frame_13051.png,27.01,30.84,4.27,4.69,2.9652,2.9652,546.87,122.18
13066,frame_13066.png,28.34,30.69,4.477,4.702,2.9652,2.9652,455.19,119.58
13081,frame_13081.png,24.88,28.42,3.898,4.256,4.4477,2.9652,526.54,154.84
13096,frame_13096.png,55.27,59.1,8.345,7.828,1.4826,1.4826,399.72,48.53
13111,frame_13111.png,43.86,49.16,5.684,5.698,2.9652,2.9652,282.18,87.58
13126,frame_13126.png,46.97,48.38,5.663,5.855,4.4477,2.9652,182.13,74.99
13141,frame_13141.png,32.93,36.73,4.546,4.683,4.4477,4.4477,473.84,134.54
13156,frame_13156.png,36.3,41.61,4.943,5.149,4.4477,2.9652,325.02,112.95
13171,frame_13171.png,32.12,38.32,4.353,4.758,4.4477,2.9652,432.51,122.56
13186,frame_13186.png,30.42,36.37,4.417,4.749,4.4477,2.9652,431.05,121.67
13201,frame_13201.png,49.05,55.65,7.602,7.924,1.4826,1.4826,307.13,34.82
13216,frame_13216.png,46.33,52.32,6.302,6.019,2.9652,2.9652,278.58,65.73
13231,frame_13231.png,37.74,40.83,5.144,5.207,2.9652,2.9652,303.51,105.59
13246,frame_13246.png,24.12,28.21,3.952,4.527,4.4477,2.9652,529.14,154.74
13261,frame_13261.png,23.17,27.46,3.878,4.373,4.4477,4.4477,481.45,185.34
13276,frame_13276.png,38.58,40.04,5.052,5.095,4.4477,4.4477,239.6,119.74
13291,frame_13291.png,35.95,36.23,5.056,5.17,4.4477,4.4477,323.79,144.15
13306,frame_13306.png,25.05,27.03,4.311,4.754,5.9303,4.4477,561.4,219.98
13321,frame_13321.png,46.16,52.97,6.556,6.876,1.4826,1.4826,370.3,47.19
13336,frame_13336.png,45.44,48.39,5.852,5.723,4.4477,2.9652,319.71,127.14
13351,frame_13351.png,45.25,45.55,5.566,5.47,4.4477,4.4477,206.99,112.41
13366,frame_13366.png,44.38,48.01,5.762,5.764,4.4477,2.9652,225.72,105.63
13381,frame_13381.png,41.55,45.57,5.249,5.288,4.4477,4.4477,301.93,155.69
13396,frame_13396.png,40.9,41.23,5.882,5.701,4.4477,4.4477,278.36,164.12
13411,frame_13411.png,25.27,29.91,4.451,4.844,7.4129,5.9303,628.67,273.77
13426,frame_13426.png,40.61,38.77,5.802,6.08,2.9652,2.9652,181.5,94.56
13441,frame_13441.png,34.1,32.45,5.546,5.569,2.9652,2.9652,296.26,121.49
13456,frame_13456.png,43.26,40.89,5.919,6.173,2.9652,2.9652,207.08,104.07
13471,frame_13471.png,45.22,46.96,5.604,5.6,2.9652,2.9652,184.54,122.34
13486,frame_13486.png,57.82,63.33,8.571,8.618,1.4826,1.4826,339.32,71.41
13501,frame_13501.png,87.35,98.82,16.61,23.9,0.0,0.0,1057.38,383.27
13516,frame_13516.png,46.81,46.67,6.466,6.665,4.4477,4.4477,144.79,78.15
13531,frame_13531.png,37.99,38.45,5.459,5.503,4.4477,4.4477,247.5,147.18
13546,frame_13546.png,42.67,41.82,5.579,5.533,5.9303,4.4477,236.72,135.5
13561,frame_13561.png,37.73,37.06,5.557,5.34,5.9303,4.4477,384.67,191.54
13576,frame_13576.png,23.4,24.0,5.193,4.969,4.4477,4.4477,436.89,205.29
13591,frame_13591.png,25.2,25.9,4.772,4.849,4.4477,4.4477,388.84,188.14
13606,frame_13606.png,43.07,42.16,5.467,5.337,2.9652,2.9652,175.91,66.29
13621,frame_13621.png,27.4,27.98,4.744,4.779,4.4477,4.4477,408.71,149.36
13636,frame_13636.png,61.24,68.58,8.093,8.008,1.4826,1.4826,445.94,72.66
13651,frame_13651.png,72.7,80.22,8.017,8.831,0.0,0.0,372.61,129.17
13666,frame_13666.png,41.47,44.61,5.826,6.118,4.4477,4.4477,214.48,64.62
13681,frame_13681.png,40.95,40.88,5.466,5.69,4.4477,4.4477,198.37,88.98
13696,frame_13696.png,61.38,63.78,6.549,6.455,1.4826,1.4826,412.29,105.53
13711,frame_13711.png,38.09,39.96,5.471,5.544,4.4477,4.4477,374.66,94.06
13726,frame_13726.png,32.27,37.93,5.185,5.154,4.4477,4.4477,528.32,141.25
13741,frame_13741.png,35.87,42.66,5.15,5.63,2.9652,2.9652,461.41,111.43
13756,frame_13756.png,43.08,42.09,5.874,6.047,2.9652,2.9652,232.81,116.69
13771,frame_13771.png,34.35,36.37,5.713,5.576,4.4477,4.4477,522.71,153.64
13786,frame_13786.png,36.04,40.39,6.555,6.148,2.9652,2.9652,640.23,170.63
13801,frame_13801.png,24.76,33.4,5.411,6.439,4.4477,2.9652,744.25,187.8
13816,frame_13816.png,34.38,36.12,5.477,5.17,4.4477,4.4477,602.91,146.77
13831,frame_13831.png,42.18,47.73,5.381,5.617,2.9652,2.9652,631.17,129.48
13846,frame_13846.png,39.3,44.62,4.94,5.493,2.9652,2.9652,639.3,128.48
13861,frame_13861.png,39.35,45.5,4.976,5.43,2.9652,2.9652,681.72,124.69
13876,frame_13876.png,48.66,53.91,6.242,6.487,2.9652,1.4826,589.55,131.3
13891,frame_13891.png,28.83,32.4,4.902,5.351,2.9652,2.9652,628.98,118.06
